Pop_UID,Species_code,Pop_ID,Pop_Name,CU_ID,Lat,Lon,FAZ,JAZ,MAZ,Species,TimeSeriesData_Species,TimeSeriesData_Pop_Name,WSP_ts,Data_msg_code
PKE-06.50317,PKE,50317,HUGH CREEK,PKE-06,53.72685783,-128.776498,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50322,PKE,50322,EAGLE BAY CREEK,PKE-06,53.7990978,-128.7090071,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50327,PKE,50327,FALLS RIVER,PKE-06,53.82425207,-128.5181982,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50332,PKE,50332,KILDALA RIVER,PKE-06,53.82716545,-128.4871003,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50337,PKE,50337,DALA RIVER,PKE-06,53.84860242,-128.5133458,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50342,PKE,50342,WATHL CREEK,PKE-06,53.97697638,-128.6474097,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50347,PKE,50347,M.E.S.S. CREEK,PKE-06,54.02857947,-128.6076349,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50357,PKE,50357,PINE CREEK,PKE-06,54.03383334,-128.6207011,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50362,PKE,50362,KITIMAT RIVER,PKE-06,54.01778104,-128.6582138,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50382,PKE,50382,HIRSCH CREEK,PKE-06,54.08907552,-128.6492885,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50397,PKE,50397,LITTLE WEDEENE RIVER,PKE-06,54.11754058,-128.621489,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50412,PKE,50412,WEDEENE RIVER,PKE-06,54.13226818,-128.6123494,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50447,PKE,50447,NALBEELAH CREEK,PKE-06,54.15026691,-128.5861388,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50452,PKE,50452,HUMPHRYS CREEK,PKE-06,54.18568107,-128.5687707,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.50457,PKE,50457,WANNOCK RIVER,PKE-06,51.67892496,-127.2521096,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51227,PKE,51227,GREEN RIVER,PKE-06,52.99581963,-128.3809925,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51232,PKE,51232,TAYLOR CREEK,PKE-06,52.97916661,-128.5105313,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51237,PKE,51237,MARSHALL CREEK,PKE-06,53.08708917,-128.5109019,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51242,PKE,51242,KHUTZE RIVER,PKE-06,53.08972434,-128.4267977,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51247,PKE,51247,DOME CREEK,PKE-06,53.14320675,-128.4741248,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51612,PKE,51612,AMBACK CREEK,PKE-06,51.69780864,-127.0435524,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51617,PKE,51617,DALLERY CREEK,PKE-06,51.67301235,-127.0435318,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51622,PKE,51622,ASHLULM CREEK,PKE-06,51.68916194,-126.9007227,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51632,PKE,51632,NEECHANZ RIVER,PKE-06,51.64727683,-126.6905604,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51637,PKE,51637,GENESEE CREEK,PKE-06,51.66468409,-126.6699683,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51642,PKE,51642,SHEEMAHANT RIVER,PKE-06,51.74119902,-126.6291234,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51647,PKE,51647,INZIANA RIVER,PKE-06,51.83064575,-126.6820134,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51652,PKE,51652,WASHWASH RIVER,PKE-06,51.84429653,-126.6641347,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51657,PKE,51657,TZEO RIVER,PKE-06,51.84463194,-126.6675986,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51662,PKE,51662,KILBELLA RIVER,PKE-06,51.7049254,-127.3404142,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51667,PKE,51667,CHUCKWALLA RIVER,PKE-06,51.72815155,-127.3389526,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51672,PKE,51672,CLYAK RIVER,PKE-06,51.86673551,-127.3520805,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51677,PKE,51677,YOUNG RIVER,PKE-06,51.89852574,-127.3504454,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51682,PKE,51682,NIEL CREEK,PKE-06,51.90351149,-127.3533394,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51687,PKE,51687,MILTON RIVER,PKE-06,51.78572235,-127.444752,RSI,RSI+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51732,PKE,51732,QUATLENA RIVER,PKE-06,52.03124288,-127.6118646,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51737,PKE,51737,KWATNA RIVER,PKE-06,52.10769982,-127.3742156,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51742,PKE,51742,THORWALD CREEK,PKE-06,52.31490336,-127.1554845,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51747,PKE,51747,ASSEEK RIVER,PKE-06,51.96244885,-126.6791187,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51752,PKE,51752,TALEOMEY RIVER,PKE-06,52.02568488,-126.6837807,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51757,PKE,51757,NOEICK RIVER,PKE-06,52.03917214,-126.6774585,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51762,PKE,51762,CAMP CREEK,PKE-06,52.18250084,-126.8624022,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51769,PKE,51769,BELLA COOLA RIVER,PKE-06,52.37847975,-126.7702597,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51777,PKE,51777,SNOOTLI CREEK,PKE-06,52.39007662,-126.6076063,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51782,PKE,51782,ATNARKO RIVER,PKE-06,52.37663064,-126.0935287,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51787,PKE,51787,NECLEETSCONNAY RIVER,PKE-06,52.38698589,-126.764451,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51792,PKE,51792,NIEUMIAMUS CREEK,PKE-06,52.38949131,-126.8368594,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51797,PKE,51797,NOOSESECK RIVER,PKE-06,52.34294964,-126.9793039,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51802,PKE,51802,NUSASH CREEK,PKE-06,52.61129891,-127.0854986,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51807,PKE,51807,DEAN RIVER,PKE-06,52.80507194,-126.9672722,BCD,BCD+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51817,PKE,51817,KIMSQUIT RIVER,PKE-06,52.88421833,-127.0804214,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51822,PKE,51822,SKOWQUILTZ RIVER,PKE-06,52.60114805,-127.1666745,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51827,PKE,51827,DEEP BAY CREEK,PKE-06,52.58193435,-127.242915,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51832,PKE,51832,STEELHEAD CREEK,PKE-06,52.52152565,-127.2681001,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51837,PKE,51837,NASCALL CREEK,PKE-06,52.46033443,-127.3142113,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51842,PKE,51842,WORAN CREEK,PKE-06,52.45381213,-127.3247645,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51847,PKE,51847,CASCADE RIVER,PKE-06,52.61651214,-127.6272726,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51852,PKE,51852,ELCHO CREEK,PKE-06,52.40088948,-127.5400519,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51857,PKE,51857,FRENCHMAN CREEK,PKE-06,52.3243546,-127.5527744,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51862,PKE,51862,MARTIN RIVER,PKE-06,52.36030453,-127.722858,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51887,PKE,51887,ROSCOE CREEK,PKE-06,52.47817971,-127.7437419,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51892,PKE,51892,LEE CREEK,PKE-06,52.51341411,-127.8310411,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51897,PKE,51897,QUARTCHA CREEK,PKE-06,52.51545624,-127.8412643,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51917,PKE,51917,PINE RIVER,PKE-06,52.65325235,-128.0522284,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51977,PKE,51977,LARD CREEK,PKE-06,52.73525696,-127.8317751,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51982,PKE,51982,KAINET CREEK,PKE-06,52.75553537,-127.8814783,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51987,PKE,51987,BIG CREEK,PKE-06,52.75608955,-127.8873114,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51992,PKE,51992,BIG BAY CREEK,PKE-06,52.7872329,-127.9949931,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.51997,PKE,51997,KORICH CREEK,PKE-06,52.83220146,-128.1228619,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52002,PKE,52002,POISON COVE CREEK,PKE-06,52.90041573,-128.0212936,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52007,PKE,52007,MUSSEL RIVER,PKE-06,52.91811002,-128.0343288,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52012,PKE,52012,BOLIN BAY CREEK,PKE-06,52.8374039,-128.2257938,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52017,PKE,52017,CARTER RIVER,PKE-06,52.83788209,-128.375734,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52367,PKE,52367,CECIL CREEK,PKE-06,54.20214951,-128.5696105,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52372,PKE,52372,CHIST CREEK,PKE-06,54.25309983,-128.4964539,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52397,PKE,52397,ANDERSON CREEK,PKE-06,54.03225156,-128.6854045,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52412,PKE,52412,BISH CREEK,PKE-06,53.92284678,-128.7377495,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52417,PKE,52417,EMSLEY CREEK,PKE-06,53.90204924,-128.7958659,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52422,PKE,52422,GILTTOYEES CREEK,PKE-06,53.90125265,-129.0274444,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52427,PKE,52427,FOCH RIVER,PKE-06,53.83248472,-129.0930079,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52432,PKE,52432,KIHESS CREEK,PKE-06,53.66115718,-129.195469,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52437,PKE,52437,KITKIATA CREEK,PKE-06,53.63898933,-129.2727339,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-06.52442,PKE,52442,QUAAL RIVER,PKE-06,53.64847761,-129.3033258,NC,NC+HStr,HStr,Pink,NA,NA,no,Raw_ts
PKE-07.26025521,PKE,26025521,SKENE COVE CREEK,PKE-07,53.84422972,-130.3541429,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.3021,PKE,3021,TALAHAAT CREEK,PKE-07,54.7770389,-130.0810097,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.3056,PKE,3056,KUBAS CREEK,PKE-07,53.88742743,-130.1251936,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.3242,PKE,3242,DOG TAG CREEK,PKE-07,54.28672988,-129.1825759,LSK,LSK+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.3430,PKE,3430,GRANBY BAY CREEK,PKE-07,55.35359408,-129.8304334,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43387,PKE,43387,HAYS CREEK,PKE-07,54.32230262,-130.308658,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43392,PKE,43392,OLDFIELD CREEK,PKE-07,54.31071353,-130.3112579,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43397,PKE,43397,KLOIYA RIVER,PKE-07,54.24813327,-130.1926363,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43402,PKE,43402,DIANA LAKE CREEK,PKE-07,54.23707273,-130.1560313,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43407,PKE,43407,PRUDHOMME CREEK,PKE-07,54.24474894,-130.1150338,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43412,PKE,43412,DENISE CREEK,PKE-07,54.28501043,-130.1461171,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43417,PKE,43417,SHAWATLAN RIVER,PKE-07,54.32433298,-130.2541525,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43422,PKE,43422,SILVER CREEK,PKE-07,54.40077076,-130.2399958,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43427,PKE,43427,MCNICHOL CREEK,PKE-07,54.33579918,-130.3404189,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43432,PKE,43432,LA HOU CREEK,PKE-07,54.49993903,-130.436944,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43437,PKE,43437,BOAT HARBOUR CREEK,PKE-07,54.59100031,-130.9273513,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43442,PKE,43442,BRUNDIGE CREEK,PKE-07,54.58274781,-130.8967736,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43447,PKE,43447,SANDY BAY CREEK,PKE-07,54.59667746,-130.8424304,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43452,PKE,43452,WHITLY POINT CREEK,PKE-07,54.61162684,-130.802753,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43457,PKE,43457,STUMAUN CREEK,PKE-07,54.55527163,-130.3858875,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43467,PKE,43467,TRAIL BAY CREEK,PKE-07,54.59368277,-130.3796095,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43477,PKE,43477,LACHMACH RIVER,PKE-07,54.30191713,-129.9811134,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43482,PKE,43482,LEVERSON CREEK,PKE-07,54.33237903,-129.9820231,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43487,PKE,43487,TOON RIVER,PKE-07,54.51366759,-129.9778914,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43492,PKE,43492,ENSHESHESE RIVER,PKE-07,54.50810163,-130.2265567,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43497,PKE,43497,SAM BAY CREEK,PKE-07,54.66698634,-130.106535,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43502,PKE,43502,LARCH CREEK,PKE-07,54.60150619,-129.936003,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43507,PKE,43507,KHUTZEYMATEEN RIVER,PKE-07,54.62567684,-129.8952647,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43512,PKE,43512,MOUSE CREEK,PKE-07,54.6377158,-130.0200805,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43517,PKE,43517,KWINAMASS RIVER,PKE-07,54.77629404,-130.1545227,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43522,PKE,43522,NASOGA GULF CREEK,PKE-07,54.88652518,-130.0556998,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43527,PKE,43527,STAGOO CREEK,PKE-07,55.28647678,-129.7441905,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43532,PKE,43532,PERRY BAY CREEK,PKE-07,55.37915001,-129.677361,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43537,PKE,43537,ILLIANCE RIVER,PKE-07,55.47523455,-129.4590769,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43542,PKE,43542,WILAUKS CREEK,PKE-07,55.47809544,-129.4622951,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43547,PKE,43547,KITSAULT RIVER,PKE-07,55.48239612,-129.4814699,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43552,PKE,43552,OLH CREEK,PKE-07,55.55048663,-129.7697071,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43557,PKE,43557,KSHWAN RIVER,PKE-07,55.62444505,-129.8037299,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43567,PKE,43567,CASCADE CREEK,PKE-07,55.36812106,-129.8330514,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43572,PKE,43572,SALMON COVE CREEK,PKE-07,55.2676403,-129.8525786,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43577,PKE,43577,DOGFISH CREEK,PKE-07,55.05472794,-130.144118,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43582,PKE,43582,LIZARD CREEK,PKE-07,54.84972829,-130.2759962,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43587,PKE,43587,PEARSE CANAL CREEK,PKE-07,54.91952951,-130.3253953,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43592,PKE,43592,MANZANITA COVE CREEK,PKE-07,54.75558494,-130.4556417,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43597,PKE,43597,TRACY BAY CREEK,PKE-07,54.72430465,-130.528248,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43602,PKE,43602,TURK CREEK,PKE-07,54.78888024,-130.5444807,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43607,PKE,43607,BELLE BAY CREEK,PKE-07,55.29079705,-129.9434435,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43612,PKE,43612,ROBERSON CREEK,PKE-07,55.42491612,-130.0096513,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43617,PKE,43617,DONAHUE CREEK,PKE-07,55.47443914,-130.0448656,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43627,PKE,43627,GEORGIE RIVER,PKE-07,55.69886378,-130.1041463,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43637,PKE,43637,BEAR RIVER,PKE-07,55.92367449,-129.9947906,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43642,PKE,43642,RAINY CREEK,PKE-07,55.93021665,-130.002317,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43832,PKE,43832,SNASS CREEK,PKE-07,53.91427476,-130.5733122,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43837,PKE,43837,KITKATLA CREEK,PKE-07,53.93145953,-130.5875602,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43842,PKE,43842,LITTLE USELESS CREEK,PKE-07,54.02810196,-130.5754206,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43847,PKE,43847,USELESS CREEK,PKE-07,54.04110552,-130.5512362,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.43852,PKE,43852,HUNT INLET CREEK,PKE-07,54.05420251,-130.4466727,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44282,PKE,44282,ALPHA CREEK,PKE-07,53.86273332,-130.2780702,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44382,PKE,44382,HUMPBACK CREEK,PKE-07,54.0762253,-130.3773009,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44387,PKE,44387,CHISMORE CREEK,PKE-07,54.02990728,-130.2967194,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44392,PKE,44392,SPILLER RIVER,PKE-07,54.01011051,-130.296019,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44397,PKE,44397,OONA RIVER,PKE-07,53.95288334,-130.2673087,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44402,PKE,44402,BILLY CREEK,PKE-07,53.86536213,-130.4368984,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44407,PKE,44407,WEST CREEK,PKE-07,53.91491108,-130.450314,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44412,PKE,44412,WOLF CREEK,PKE-07,53.95919136,-130.3697006,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44417,PKE,44417,HEAD CREEK,PKE-07,53.96423522,-130.333849,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44422,PKE,44422,FOOTE CREEK,PKE-07,54.03029099,-130.4219319,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44427,PKE,44427,PORCHER CREEK,PKE-07,53.98488336,-130.435247,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44432,PKE,44432,PHOENIX CREEK,PKE-07,53.8948086,-130.5076715,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44487,PKE,44487,SALT LAGOON CREEK,PKE-07,53.99260432,-130.3378605,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44684,PKE,44684,HARDSCRABBLE CREEK,PKE-07,54.69894249,-128.330424,LSK,LSK+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44821,PKE,44821,CROW LAGOON CREEK,PKE-07,54.7081161,-130.212287,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44826,PKE,44826,CEDAR CREEK,PKE-07,54.59924722,-129.9618515,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44831,PKE,44831,TRACY BAY #2 CREEK,PKE-07,54.72178801,-130.503339,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44836,PKE,44836,PIRATE COVE CREEK,PKE-07,54.83078872,-130.3053986,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44841,PKE,44841,CRAG CREEK,PKE-07,54.80493558,-130.3636929,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.44846,PKE,44846,BRUNDIGE CREEK WEST,PKE-07,54.59800472,-130.8861715,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45429,PKE,45429,LEGATE CREEK,PKE-07,54.74865536,-128.2657769,LSK,LSK+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45638,PKE,45638,AMERICAN BAY CREEK,PKE-07,54.60628677,-130.7556709,HecLow,HecLow+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45648,PKE,45648,LILMAC CREEK,PKE-07,54.30082393,-129.9962285,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45746,PKE,45746,ROBERT CREEK,PKE-07,54.6257545,-130.0393859,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45751,PKE,45751,CLIFF CREEK,PKE-07,54.62088921,-130.0217747,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
PKE-07.45955,PKE,45955,HAIDA BAY CREEK,PKE-07,54.62418272,-130.4372135,LNR-P,LNR-P+NSKEst,NSKEst,Pink,NA,NA,no,Raw_ts
