"Year","SpnForTrend_Total","Pop_ID","Pop_Name","CU_ID","CU_Name","Dataset","SpnForAbd_Total","SpnForAbd_Wild","SpnForTrend_Wild","Recruits_Total","Recruits_Wild","DU_ID"
1992,23.53838669,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",23.53838669,"NA","NA","NA","NA","NA"
1993,28.1316195,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",28.1316195,"NA","NA","NA","NA","NA"
1994,21.22860052,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",21.22860052,"NA","NA","NA","NA","NA"
1995,10.12456735,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",10.12456735,"NA","NA","NA","NA","NA"
1996,12.2042395,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",12.2042395,"NA","NA","NA","NA","NA"
1997,13.68744638,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",13.68744638,"NA","NA","NA","NA","NA"
1998,25.15244436,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",25.15244436,"NA","NA","NA","NA","NA"
1999,1,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",1,"NA","NA","NA","NA","NA"
2000,6.071608428,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",6.071608428,"NA","NA","NA","NA","NA"
2001,5,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",5,"NA","NA","NA","NA","NA"
2002,4,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",4,"NA","NA","NA","NA","NA"
2003,3,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",3,"NA","NA","NA","NA","NA"
2004,30.70079931,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",30.70079931,"NA","NA","NA","NA","NA"
2005,19.96722037,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",19.96722037,"NA","NA","NA","NA","NA"
2006,19.44461481,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",19.44461481,"NA","NA","NA","NA","NA"
2007,24.42320096,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",24.42320096,"NA","NA","NA","NA","NA"
2008,18.47568613,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",18.47568613,"NA","NA","NA","NA","NA"
2009,18.06285933,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",18.06285933,"NA","NA","NA","NA","NA"
2010,12.60290784,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",12.60290784,"NA","NA","NA","NA","NA"
2011,24.1980575,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",24.1980575,"NA","NA","NA","NA","NA"
2012,33.03383967,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",33.03383967,"NA","NA","NA","NA","NA"
2013,16,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",16,"NA","NA","NA","NA","NA"
2014,24.45847027,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",24.45847027,"NA","NA","NA","NA","NA"
2015,17.60462777,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",17.60462777,"NA","NA","NA","NA","NA"
2016,100,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",100,"NA","NA","NA","NA","NA"
2017,27.38448445,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",27.38448445,"NA","NA","NA","NA","NA"
2018,25.40273613,"52966","WILLOW CREEK","CM-04","Georgia Strait","Cm_ISC",25.40273613,"NA","NA","NA","NA","NA"
1953,27.11790598,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",27.11790598,"NA","NA","NA","NA","NA"
1954,37.01622317,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",37.01622317,"NA","NA","NA","NA","NA"
1955,12.57293317,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",12.57293317,"NA","NA","NA","NA","NA"
1956,14.98396795,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",14.98396795,"NA","NA","NA","NA","NA"
1957,29.68426119,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",29.68426119,"NA","NA","NA","NA","NA"
1958,39.11265381,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",39.11265381,"NA","NA","NA","NA","NA"
1959,23.2623155,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",23.2623155,"NA","NA","NA","NA","NA"
1960,11.98973857,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",11.98973857,"NA","NA","NA","NA","NA"
1961,13.49330927,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",13.49330927,"NA","NA","NA","NA","NA"
1962,16.13430892,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",16.13430892,"NA","NA","NA","NA","NA"
1963,9.362375171,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",9.362375171,"NA","NA","NA","NA","NA"
1964,13.27679922,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",13.27679922,"NA","NA","NA","NA","NA"
1965,9.971618173,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",9.971618173,"NA","NA","NA","NA","NA"
1966,25.17852972,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",25.17852972,"NA","NA","NA","NA","NA"
1967,15.75556812,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",15.75556812,"NA","NA","NA","NA","NA"
1968,33.11802265,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",33.11802265,"NA","NA","NA","NA","NA"
1969,23.9468857,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",23.9468857,"NA","NA","NA","NA","NA"
1970,17.70940054,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",17.70940054,"NA","NA","NA","NA","NA"
1971,11.623652,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",11.623652,"NA","NA","NA","NA","NA"
1972,37.62301099,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",37.62301099,"NA","NA","NA","NA","NA"
1973,27.22781775,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",27.22781775,"NA","NA","NA","NA","NA"
1974,26.52445645,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",26.52445645,"NA","NA","NA","NA","NA"
1975,13.57828394,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",13.57828394,"NA","NA","NA","NA","NA"
1976,12.17748059,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",12.17748059,"NA","NA","NA","NA","NA"
1977,28.32300715,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",28.32300715,"NA","NA","NA","NA","NA"
1978,33.69773248,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",33.69773248,"NA","NA","NA","NA","NA"
1979,15.48541539,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",15.48541539,"NA","NA","NA","NA","NA"
1980,31.2586544,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",31.2586544,"NA","NA","NA","NA","NA"
1981,28.50034136,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",28.50034136,"NA","NA","NA","NA","NA"
1982,28.9023655,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",28.9023655,"NA","NA","NA","NA","NA"
1983,26.6659701,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",26.6659701,"NA","NA","NA","NA","NA"
1984,10,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",10,"NA","NA","NA","NA","NA"
1985,49.3378029,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",49.3378029,"NA","NA","NA","NA","NA"
1986,24.68093869,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",24.68093869,"NA","NA","NA","NA","NA"
1987,39.6852534,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",39.6852534,"NA","NA","NA","NA","NA"
1988,37.2728328,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",37.2728328,"NA","NA","NA","NA","NA"
1989,15.24421997,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",15.24421997,"NA","NA","NA","NA","NA"
1990,38.47591209,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",38.47591209,"NA","NA","NA","NA","NA"
1991,33.35748924,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",33.35748924,"NA","NA","NA","NA","NA"
1992,39.57108085,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",39.57108085,"NA","NA","NA","NA","NA"
1993,47.29290092,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",47.29290092,"NA","NA","NA","NA","NA"
1994,35.68803073,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",35.68803073,"NA","NA","NA","NA","NA"
1995,17.02071083,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",17.02071083,"NA","NA","NA","NA","NA"
1996,20.51690944,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",20.51690944,"NA","NA","NA","NA","NA"
1997,23.01037257,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",23.01037257,"NA","NA","NA","NA","NA"
1998,42.28452113,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",42.28452113,"NA","NA","NA","NA","NA"
1999,1,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",1,"NA","NA","NA","NA","NA"
2000,10.20716123,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",10.20716123,"NA","NA","NA","NA","NA"
2001,92,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",92,"NA","NA","NA","NA","NA"
2002,33,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",33,"NA","NA","NA","NA","NA"
2003,44.13532662,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",44.13532662,"NA","NA","NA","NA","NA"
2004,102,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",102,"NA","NA","NA","NA","NA"
2005,33.5674871,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",33.5674871,"NA","NA","NA","NA","NA"
2006,32.68891938,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",32.68891938,"NA","NA","NA","NA","NA"
2007,41.05856839,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",41.05856839,"NA","NA","NA","NA","NA"
2008,31.0600246,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",31.0600246,"NA","NA","NA","NA","NA"
2009,30.3660092,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",30.3660092,"NA","NA","NA","NA","NA"
2010,21.18712262,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",21.18712262,"NA","NA","NA","NA","NA"
2011,40.68007304,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",40.68007304,"NA","NA","NA","NA","NA"
2012,55.53416883,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",55.53416883,"NA","NA","NA","NA","NA"
2013,41.9855596,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",41.9855596,"NA","NA","NA","NA","NA"
2014,41.11786068,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",41.11786068,"NA","NA","NA","NA","NA"
2015,29.59566252,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",29.59566252,"NA","NA","NA","NA","NA"
2016,67.82575508,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",67.82575508,"NA","NA","NA","NA","NA"
2017,46.03687,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",46.03687,"NA","NA","NA","NA","NA"
2018,42.70529405,"52936","KINGFISHER CREEK","CM-04","Georgia Strait","Cm_ISC",42.70529405,"NA","NA","NA","NA","NA"
1953,272.9642419,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",272.9642419,"NA","NA","NA","NA","NA"
1954,372.5990238,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",372.5990238,"NA","NA","NA","NA","NA"
1955,126.5570127,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",126.5570127,"NA","NA","NA","NA","NA"
1956,150.8260799,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",150.8260799,"NA","NA","NA","NA","NA"
1957,298.7967382,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",298.7967382,"NA","NA","NA","NA","NA"
1958,393.7013391,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",393.7013391,"NA","NA","NA","NA","NA"
1959,234.1545221,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",234.1545221,"NA","NA","NA","NA","NA"
1960,120.6866748,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",120.6866748,"NA","NA","NA","NA","NA"
1961,135.8213624,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",135.8213624,"NA","NA","NA","NA","NA"
1962,162.4052169,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",162.4052169,"NA","NA","NA","NA","NA"
1963,94.24008044,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",94.24008044,"NA","NA","NA","NA","NA"
1964,133.642009,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",133.642009,"NA","NA","NA","NA","NA"
1965,100.3726172,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",100.3726172,"NA","NA","NA","NA","NA"
1966,253.4428094,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",253.4428094,"NA","NA","NA","NA","NA"
1967,158.5928762,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",158.5928762,"NA","NA","NA","NA","NA"
1968,333.3603986,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",333.3603986,"NA","NA","NA","NA","NA"
1969,241.0452896,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",241.0452896,"NA","NA","NA","NA","NA"
1970,178.259822,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",178.259822,"NA","NA","NA","NA","NA"
1971,117.0017094,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",117.0017094,"NA","NA","NA","NA","NA"
1972,378.706847,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",378.706847,"NA","NA","NA","NA","NA"
1973,274.0705952,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",274.0705952,"NA","NA","NA","NA","NA"
1974,266.9906796,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",266.9906796,"NA","NA","NA","NA","NA"
1975,136.676703,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",136.676703,"NA","NA","NA","NA","NA"
1976,122.5764541,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",122.5764541,"NA","NA","NA","NA","NA"
1977,285.0945859,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",285.0945859,"NA","NA","NA","NA","NA"
1978,339.1956594,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",339.1956594,"NA","NA","NA","NA","NA"
1979,155.8735647,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",155.8735647,"NA","NA","NA","NA","NA"
1980,314.6443131,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",314.6443131,"NA","NA","NA","NA","NA"
1981,286.8796019,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",286.8796019,"NA","NA","NA","NA","NA"
1982,290.9263088,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",290.9263088,"NA","NA","NA","NA","NA"
1983,268.415132,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",268.415132,"NA","NA","NA","NA","NA"
1984,344.9622511,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",344.9622511,"NA","NA","NA","NA","NA"
1985,496.6259554,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",496.6259554,"NA","NA","NA","NA","NA"
1986,248.4341425,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",248.4341425,"NA","NA","NA","NA","NA"
1987,399.4650293,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",399.4650293,"NA","NA","NA","NA","NA"
1988,375.1820128,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",375.1820128,"NA","NA","NA","NA","NA"
1989,153.4457325,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",153.4457325,"NA","NA","NA","NA","NA"
1990,387.2920049,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",387.2920049,"NA","NA","NA","NA","NA"
1991,335.7708286,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",335.7708286,"NA","NA","NA","NA","NA"
1992,398.3157879,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",398.3157879,"NA","NA","NA","NA","NA"
1993,476.0423189,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",476.0423189,"NA","NA","NA","NA","NA"
1994,359.2296639,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",359.2296639,"NA","NA","NA","NA","NA"
1995,171.3275882,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",171.3275882,"NA","NA","NA","NA","NA"
1996,206.5197304,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",206.5197304,"NA","NA","NA","NA","NA"
1997,200,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",200,"NA","NA","NA","NA","NA"
1998,200,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",200,"NA","NA","NA","NA","NA"
1999,227.9548525,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",227.9548525,"NA","NA","NA","NA","NA"
2000,102.7435536,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",102.7435536,"NA","NA","NA","NA","NA"
2001,439.3151324,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",439.3151324,"NA","NA","NA","NA","NA"
2002,377.1063816,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",377.1063816,"NA","NA","NA","NA","NA"
2003,444.2587116,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",444.2587116,"NA","NA","NA","NA","NA"
2004,519.5178933,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",519.5178933,"NA","NA","NA","NA","NA"
2005,337.8846315,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",337.8846315,"NA","NA","NA","NA","NA"
2006,329.0411178,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",329.0411178,"NA","NA","NA","NA","NA"
2007,413.2885851,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",413.2885851,"NA","NA","NA","NA","NA"
2008,312.6449393,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",312.6449393,"NA","NA","NA","NA","NA"
2009,305.659098,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",305.659098,"NA","NA","NA","NA","NA"
2010,213.2659826,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",213.2659826,"NA","NA","NA","NA","NA"
2011,409.4787151,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",409.4787151,"NA","NA","NA","NA","NA"
2012,558.9975238,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",558.9975238,"NA","NA","NA","NA","NA"
2013,422.6195214,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",422.6195214,"NA","NA","NA","NA","NA"
2014,413.8854113,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",413.8854113,"NA","NA","NA","NA","NA"
2015,297.904919,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",297.904919,"NA","NA","NA","NA","NA"
2016,682.7225462,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",682.7225462,"NA","NA","NA","NA","NA"
2017,463.3993247,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",463.3993247,"NA","NA","NA","NA","NA"
2018,429.8642463,"51376","ANNIE CREEK","CM-04","Georgia Strait","Cm_ISC",429.8642463,"NA","NA","NA","NA","NA"
1953,149.7243043,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",149.7243043,"NA","NA","NA","NA","NA"
1954,204.3752296,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",204.3752296,"NA","NA","NA","NA","NA"
1955,69.41810602,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",69.41810602,"NA","NA","NA","NA","NA"
1956,82.72999322,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",82.72999322,"NA","NA","NA","NA","NA"
1957,163.8937519,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",163.8937519,"NA","NA","NA","NA","NA"
1958,215.9501138,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",215.9501138,"NA","NA","NA","NA","NA"
1959,128.4366871,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",128.4366871,"NA","NA","NA","NA","NA"
1960,66.19815216,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",66.19815216,"NA","NA","NA","NA","NA"
1961,74.49971779,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",74.49971779,"NA","NA","NA","NA","NA"
1962,89.08129486,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",89.08129486,"NA","NA","NA","NA","NA"
1963,51.69186405,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",51.69186405,"NA","NA","NA","NA","NA"
1964,73.30431517,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",73.30431517,"NA","NA","NA","NA","NA"
1965,55.05563722,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",55.05563722,"NA","NA","NA","NA","NA"
1966,139.0165542,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",139.0165542,"NA","NA","NA","NA","NA"
1967,86.99017826,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",86.99017826,"NA","NA","NA","NA","NA"
1968,182.8523524,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",182.8523524,"NA","NA","NA","NA","NA"
1969,132.2163593,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",132.2163593,"NA","NA","NA","NA","NA"
1970,97.77774424,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",97.77774424,"NA","NA","NA","NA","NA"
1971,64.17690252,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",64.17690252,"NA","NA","NA","NA","NA"
1972,207.7254472,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",207.7254472,"NA","NA","NA","NA","NA"
1973,150.3311529,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",150.3311529,"NA","NA","NA","NA","NA"
1974,146.4477306,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",146.4477306,"NA","NA","NA","NA","NA"
1975,74.96888285,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",74.96888285,"NA","NA","NA","NA","NA"
1976,67.23471976,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",67.23471976,"NA","NA","NA","NA","NA"
1977,156.3779499,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",156.3779499,"NA","NA","NA","NA","NA"
1978,186.053066,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",186.053066,"NA","NA","NA","NA","NA"
1979,85.49860182,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",85.49860182,"NA","NA","NA","NA","NA"
1980,172.5863452,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",172.5863452,"NA","NA","NA","NA","NA"
1981,157.3570535,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",157.3570535,"NA","NA","NA","NA","NA"
1982,159.5767229,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",159.5767229,"NA","NA","NA","NA","NA"
1983,147.2290606,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",147.2290606,"NA","NA","NA","NA","NA"
1984,189.2161138,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",189.2161138,"NA","NA","NA","NA","NA"
1985,272.4055545,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",272.4055545,"NA","NA","NA","NA","NA"
1986,50,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",50,"NA","NA","NA","NA","NA"
1987,219.1115701,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",219.1115701,"NA","NA","NA","NA","NA"
1988,10,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",10,"NA","NA","NA","NA","NA"
1989,80,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",80,"NA","NA","NA","NA","NA"
1990,200,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",200,"NA","NA","NA","NA","NA"
1991,100,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",100,"NA","NA","NA","NA","NA"
1992,100,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",100,"NA","NA","NA","NA","NA"
1993,150,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",150,"NA","NA","NA","NA","NA"
1994,270,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",270,"NA","NA","NA","NA","NA"
1995,120,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",120,"NA","NA","NA","NA","NA"
1996,25,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",25,"NA","NA","NA","NA","NA"
1997,250,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",250,"NA","NA","NA","NA","NA"
1998,300,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",300,"NA","NA","NA","NA","NA"
1999,120,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",120,"NA","NA","NA","NA","NA"
2000,56.35612554,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",56.35612554,"NA","NA","NA","NA","NA"
2001,350,"51266","BOB CREEK","CM-04","Georgia Strait","Cm_ISC",350,"NA","NA","NA","NA","NA"
