ReturnYear,ConservationUnit,SubPop,SpawnRDeme,TribDeme,WSP.2014.Data.Use.Categories,Final.Spawner.Estimate,Total.Escapement,Natural.Escapement,Total.Hatchery.Clipped.Escapement.Corrected,Total.Hatchery.Unclipped.Escapement.Corrected,Total.Prefishery.Abundance,prefishery.return.natural,prefishery.return.hatchery.clipped,prefishery.return.hatchery.unclipped,FN.Removals,Classroom.Removals,Fence.Mortalities,AFC.Harvest,Brood.Removed.below.or.at.estimation.site,Brood.Removed.above.estimation.site,BroodYear,Final.Clipped.ER,Smolt.Survival.MU,Final.Smolt.Survival,Average.Fry.Survival.across.CU.Years,Final.Fry.Survival,PeakCountDate,PeakSpawnDate,FinalEstType,EstClass,CompSysSurvey,DataQualClass,AdultPresent,Comments
2006,North Thompson,Lower North Thompson,Barriere River,Fennell Cr,green,190,190,190,0,0,209.736174,209.736174,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,10/27/2006,,AUC,Type-3: High effort (5 or more surveys)  ,,,,"Estimate for Fennell Creek (N=190), estimate for Saskum Creek (N=3).  The Total Return to Fennell (Saskum included) was 193.  AUC estimate based on a 75% OE and 12 d Survey Life.  "
2006,North Thompson,Middle North Thompson,Finn Creek,Finn Cr,green,13,13,13,0,0,14.3503698,14.3503698,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on 75% OE and 12 d SL.
2006,North Thompson,Lower North Thompson,Barriere River,Haggard Cr,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,NO,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,No coho were observed during a single survey of Haggard in 2006.  Drought conditions were observed in East Barriere R and as a result access to Haggard was highly unlikely.
2006,North Thompson,Lower North Thompson,Barriere River,Harper Cr,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,NO,Type-3: High effort (5 or more surveys)  ,,,,No coho were observed in Harper in 2006.
2006,North Thompson,Lower North Thompson,Lemieux Creek,Lemieux Cr,green,82,105,102.9858652,0,2.014134811,115.906833,113.6834807,0,2.223352259,0,0,0,0,23,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,11/6/2006,,MR,Type-2: Mark-recapture,,,,
2006,North Thompson,Lower North Thompson,Lindquist Creek,Lindquist Cr,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,NO,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,No coho were observed.  Drought conditions were observed in Lindquist throughout the spawning season.
2006,North Thompson,Lower North Thompson,Louis Creek,Louis Cr,green,182,221,219.085478,0,1.91452195,243.9562866,241.8428944,0,2.113392152,0,0,0,0,39,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,10/27/2006,,Fence,Type-1C: Fence with significant breach,,,,"First 5 fish were not wanded.  Fence was blown out on Oct 18 but was fish tight by 17:00.  Hole was found in the trap box on Oct 19.  Fence was iced up and washed out on river right on Dec 2 and the rest of the fence was removed on Dec 4, 2006."
2006,North Thompson,Middle North Thompson,Lyon Creek,Lyon Cr,green,160,160,160,0,0,176.619936,176.619936,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on 75% OE and 12 d SL.
2006,North Thompson,Lower North Thompson,Mann Creek,Mann Cr,green,6,6,6,0,0,6.623247599,6.623247599,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,PLExp,Type-3: High effort (5 or more surveys)  ,,,,PLExp estimate based on 1.6 expansion factor.
2006,North Thompson,Middle North Thompson,North Thompson River (middle),N Thompson R (mid),green,119,119,119,0,0,131.3610774,131.3610774,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,infill - WSP 2014,Type-7: Infill,,,,Middle NT was not surveyed in 2006.
2006,North Thompson,Upper North Thompson,North Thompson River (upper),N Thompson R (upr),yellow,56,56,56,0,0,61.81697759,61.81697759,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,Aerial PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,Aerial PLExp estimate based on 2.2 expansion factor.
2006,North Thompson,Lower North Thompson,Paul Creek,Paul Cr,yellow,5,5,5,0,0,5.519372999,5.519372999,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,11/9/2006,11/9/2006,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on 75% OE and 12 d SL.
2006,North Thompson,Lower North Thompson,Peterson Creek,Peterson Cr,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,NO,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,No coho were observed during a single survey.
2006,North Thompson,Middle North Thompson,North Thompson River (middle),Pig Channel,yellow,72,72,72,0,0,79.47897119,79.47897119,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,11/15/2006,11/15/2006,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on a 75% OE and 12 d SL.
2006,North Thompson,Middle North Thompson,Raft River,Raft R,green,167,167,167,0,0,184.3470582,184.3470582,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,AUC estimate based on a 75% OE and 12 d SL.
2006,North Thompson,Middle North Thompson,Reg Christie Creek,Reg Christie Cr,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,NO,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,No coho were observed during the 3 surveys conducted.  Two redds observed.
2006,North Thompson,Lower North Thompson,Barriere River,Saskum Cr,yellow,3,3,3,0,0,3.3116238,3.3116238,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,11/9/2006,11/9/2006,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,PLExp estimate based on a 1.6 expansion factor.  
2006,North Thompson,Middle North Thompson,Shannon Creek,Shannon Cr,yellow,3,3,3,0,0,3.3116238,3.3116238,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,PLExp estimate based on 1.6 expansion factor.
2006,North Thompson,Middle North Thompson,Tumtum Creek,Tumtum Cr,green,5,5,5,0,0,5.519372999,5.519372999,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,PLExp,Type-3: High effort (5 or more surveys)  ,,,,PLExp estimate based on 1.6 expansion factor.
2006,North Thompson,Middle North Thompson,Wire Cache Creek,Wire Cache Cr,green,10,10,10,0,0,11.038746,11.038746,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,2.22E-17,2.22E-17,,,infill - WSP 2014,Type-7: Infill,,,,Wire Cache was not surveyed in 2006.  Drought conditions and an impassable beaver dam prevented use of the creek for spawning.
2007,North Thompson,Upper North Thompson,Albreda River,Albreda R,green,5231.111193,5231.111193,5231.111193,0,0,5890.890983,5890.890983,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/23/2007,10/30/2007,AUC + Aerial PLExp,Type-3: High effort (5 or more surveys)  ,,,,HO: Estimate includes AUC from streamwalk (N=5065) plus the expanded peak count aerial estimate (N=166).  AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.  Aerial expansion of 4.3 from calibration flight on Raft R.
2007,North Thompson,Middle North Thompson,Avola Creek,Avola Cr,green,480,480,480,0,0,540.5405405,540.5405405,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/14/2007,11/14/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Barriere River,Barriere R,green,1562.780269,1562.780269,1562.780269,0,0,1759.88769,1759.88769,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/15/2007,11/22/2007,AUC + Barriere Segment 2 adjustment,Type-3: High effort (5 or more surveys)  ,,,,Based on AUC estimate + Barriere Segment 2 adjustment (0.55 - see 2013 Coho NT Esc Est.xls in the 2013 folder). (Old comments: HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.)
2007,North Thompson,Middle North Thompson,North Thompson River (middle),Birch Island Channel,yellow,11,11,11,0,0,12.38738739,12.38738739,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,A single survey was conducted.  PLExp estimate based on a 3.6 expansion factor.  HO: Expanded peak count estimate.  Large system expansion factor generated from NT AUCs in 2007.
2007,North Thompson,Upper North Thompson,Blue River,Blue R,green,2347,2347,2347,0,0,2643.018018,2643.018018,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/12/2007,11/12/2007,AUC + Aerial PLExp,Type-3: High effort (5 or more surveys)  ,,,,Combined estimate.  HO: Estimate includes float AUC (N=1397) plus expanded peak count aerial estimate (N= 950).  AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.  Aerial expansion factor of 4.3 generated from calibration flights on Raft R in 2007.
2007,North Thompson,Upper North Thompson,Cedar Creek,Cedar Cr,green,19.76744186,19.76744186,19.76744186,0,0,22.26063273,22.26063273,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/6/2007,11/6/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Upper North Thompson,Cook Creek,Cook Cr,green,1055.271318,1055.271318,1055.271318,0,0,1188.368601,1188.368601,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/29/2007,11/6/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Darlington Creek,Darlington Cr,yellow,7,7,7,0,0,7.882882883,7.882882883,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,HO: PLExp estimate based on a 3.3 expansion factor.  
2007,North Thompson,Lower North Thompson,Dunn Creek,Dunn Cr,green,1432,1551,1450,0,101,1747,1633,0,113.296946,0,41,0,0,78,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/25/2007,,Fence,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),,,No estimate in NuSEDs.  HO: Fence count. Fence fishing Oct 1 and removed Nov 29. 
2007,North Thompson,Lower North Thompson,Barriere River,E Barriere R,green,120,120,120,0,0,135.1351351,135.1351351,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/1/2007,11/1/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL (from Lemieux Creek) and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Barriere River,Fennell Cr,green,1117,1117,1117,0,0,1257.882883,1257.882883,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/2/2007,11/9/2007,AUC,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,"HO: Estimate is for Fennell AUC (N=1117), Saskum expanded Peak Live estimate (N=18).  AUC based on 8.6 d SL and 75% OE.  Survey Life estimate was calculated from Lemieux Creek in 2007. "
2007,North Thompson,Middle North Thompson,Finn Creek,Finn Cr,green,254,254,254,0,0,286.036036,286.036036,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/14/2007,11/14/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey life calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Barriere River,Haggard Cr,yellow,13,13,13,0,0,14.63963964,14.63963964,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,infill - WSP 2014,Type-7: Infill,,,,Haggard was not surveyed in 2007.
2007,North Thompson,Lower North Thompson,Barriere River,Harper Cr,yellow,24,24,24,0,0,27.02702703,27.02702703,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,infill - WSP 2014,Type-7: Infill,,,,Harper was not surveyed in 2007.
2007,North Thompson,Lower North Thompson,Lemieux Creek,Lemieux Cr,green,1556,1598,1475.907573,0,122.0924273,1799.54955,1662.058077,0,137.4914722,0,0,0,0,42,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/23/2007,,MR,Type-2: Mark-recapture,,,,"HO: MR estimate.  Reviewed with Richard Bailey June 12, 2012.  Estimate does not include brood taken (m=18; f=24) by Hatchery staff."
2007,North Thompson,Lower North Thompson,Lindquist Creek,Lindquist Cr,yellow,3,3,3,0,0,3.378378378,3.378378378,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,PLExp estimate based on a 3.3 expansion factor.  HO: Expanded peak count estimate.  Small system expansion factor was generated from NT AUCs in 2007.
2007,North Thompson,Lower North Thompson,Louis Creek,Louis Cr,green,1432,1473,1385.142348,0,87.85765189,1658.783784,1559.844987,0,98.93879717,0,0,0,0,41,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/24/2007,,MR,Type-2: Mark-recapture,,,,"HO: MR estimate.  Reviewed with Richard Bailey June 12, 2012.  Estimate does not include brood taken (m=18; f=23) by Hatchery staff.  The first 30 fish were not wanded."
2007,North Thompson,Middle North Thompson,Lyon Creek,Lyon Cr,green,4873,4873,4873,0,0,5487.612613,5487.612613,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey life calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Mann Creek,Mann Cr,green,28,28,28,0,0,31.53153153,31.53153153,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,AUC,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life estimate was calculated from Lemieux Creek in 2007.
2007,North Thompson,Middle North Thompson,North Thompson River (middle),N Thompson R (mid),green,754,754,754,0,0,849.0990991,849.0990991,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,Aerial PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,HO: Expanded peak count estimate from a single aerial survey.  Aerial expansion factor of 4.3 was generated from Raft R in 2007.
2007,North Thompson,Upper North Thompson,North Thompson River (upper),N Thompson R (upr),yellow,115,115,115,0,0,129.5045045,129.5045045,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,Aerial PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,HO: Expanded peak count estimate from a single aerial survey.  Aerial expansion factor of 4.3 generated from Raft R in 2007.
2007,North Thompson,Lower North Thompson,Paul Creek,Paul Cr,yellow,7,7,7,0,0,7.882882883,7.882882883,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/23/2007,,PLExp,Type-3: High effort (5 or more surveys)  ,,,,PLExp estimate based on a 3.3 expansion factor.  HO: Expanded peak count estimate.  Small system expansion factor generated from NT AUCs in 2007.
2007,North Thompson,Lower North Thompson,Peterson Creek,Peterson Cr,yellow,7,7,7,0,0,7.882882883,7.882882883,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,,,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,PLExp estimate based on a 3.3 expansion factor.  HO: Expanded peak count estimate.  Small system expansion factor generated from NT AUCs in 2007.
2007,North Thompson,Middle North Thompson,North Thompson River (middle),Pig Channel,yellow,509,509,509,0,0,573.1981982,573.1981982,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/21/2007,11/21/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey life calculated from Lemieux Creek in 2007.
2007,North Thompson,Middle North Thompson,Raft River,Raft R,green,959,959,959,0,0,1079.954955,1079.954955,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/15/2007,11/21/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.  No surveys were conducted on Raft between Oct 10 and Nov 7 due to very high water levels.
2007,North Thompson,Middle North Thompson,Reg Christie Creek,Reg Christie Cr,green,65,65,65,0,0,73.1981982,73.1981982,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/24/2007,10/24/2007,AUC,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Lower North Thompson,Barriere River,Saskum Cr,yellow,18,18,18,0,0,20.27027027,20.27027027,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/2/2007,11/2/2007,PLExp,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,PLExp estimate based on a 3.6 expansion factor.  
2007,North Thompson,Middle North Thompson,Shannon Creek,Shannon Cr,yellow,73,73,73,0,0,82.20720721,82.20720721,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/31/2007,10/31/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Middle North Thompson,Tumtum Creek,Tumtum Cr,green,275,275,275,0,0,309.6846847,309.6846847,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,11/12/2007,11/12/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2007,North Thompson,Middle North Thompson,Wire Cache Creek,Wire Cache Cr,green,152,152,152,0,0,171.1711712,171.1711712,0,0,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,4.70E-10,4.70E-10,10/31/2007,10/31/2007,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: AUC based on 8.6 d SL and 75% OE.  Survey Life was calculated from Lemieux Creek in 2007.
2008,North Thompson,Upper North Thompson,Albreda River,Albreda R,green,400,400,400,0,0,443.45898,443.45898,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,11/4/2008,11/4/2008,AUC + Aerial PLExp,Type-3: High effort (5 or more surveys)  ,,,,Combined estimate.  LR : Helen Olynyk - AUC escapement estimate (N=376)  based on 12 day survey life and 75% observer efficiency.  Aerial estimate (N=24) based on a 3.0 aerial expansion factor.  
2008,North Thompson,Middle North Thompson,Avola Creek,Avola Cr,green,7,7,7,0,0,7.760532151,7.760532151,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,LR : Helen Olynyk - AUC escapement estimates based on 12 day survey life and 75% observer efficiency. 
2008,North Thompson,Lower North Thompson,Barriere River,Barriere R,green,204.0358744,204.0358744,204.0358744,0,0,226.2038519,226.2038519,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,11/21/2008,11/21/2008,AUC + Barriere Segment 2 adjustment,Type-3: High effort (5 or more surveys)  ,,,,Based on AUC estimate + Barriere Segment 2 adjustment (0.55 - see 2013 Coho NT Esc Est.xls in the 2013 folder). (Old comments:  LR: Helen Olynyk - AUC escapement estimates based on 12 day survey life and 75% observer efficiency. )
2008,North Thompson,Middle North Thompson,North Thompson River (middle),Birch Island Channel,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,,,NO,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,Helen Olynyk - based on two inspections - Nov 20 - Nov 25
2008,North Thompson,Upper North Thompson,Blue River,Blue R,green,368,368,368,0,0,407.9822616,407.9822616,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,10/28/2008,11/17/2008,AUC + Aerial PLExp,Type-3: High effort (5 or more surveys)  ,,,,LR : upper blue and lower blue river are combined Upper Blue - 21*3=63 - Richard Bailey flight from Oct 28 - A mean aerial expansion factor of 3.0 was used since an expansion factor could not be adequated generated in 2008. Lower Blue - 305 - Helen Olynyk - AUC escapement estimates based on 12 day survey life and 75% observer efficiency. 
2008,North Thompson,Upper North Thompson,Cedar Creek,Cedar Cr,green,0.01,0.01,0.01,0,0,0.011086475,0.011086475,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,1.96E-11,1.96E-11,,,AP,"Type-4: Moderate effort (1-4 surveys), known survey method",,,,LR: based on four stream walks.  Two redds were observed upstream of the Hwy 5 culvert. 
