CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,GenAvgUsed.x,Group,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,GenAvgUsed.y,IntStatusRaw,IntStatus,IntStatusRaw_Short,IntStatus_Short,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2,ProxySource
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2015,1942.2102,1133,0.505859794,5.42838145,36,-79.2167,100,0.0426,0.064167541,0.542838145,6,5428.38145,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,5428.38145,Red,Red,R,R,High,High,High,Red,Red,Red,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2016,225.3376,94,0.378492197,4.061599763,27,-84.7846,99.9333,0.0417,0.048011156,0.406159976,6,4061.599763,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,4061.599763,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2017,28855.3537,14382,0.375707993,4.031722472,20,-85.2507,100,0.0612,0.047657984,0.403172247,6,4031.722472,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,4031.722472,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2018,14702.53,8547,0.343990856,3.691365873,16,-84.9208,100,0.06,0.043634714,0.369136587,6,3691.365873,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,3691.365873,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2019,1764.864,1015,0.335854098,3.604050323,15,-82.5736,99.9667,0.0392,0.042602578,0.360405032,6,3604.050323,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,3604.050323,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2020,64.4028,38,0.245566105,2.635169878,14,-85.683,100,0.0192,0.031149685,0.263516988,6,2635.169878,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,2635.169878,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2021,72033.0693,36274,0.30867027,3.31234067,14,-86.2374,100,0.0189,0.039154351,0.331234067,6,3312.34067,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,3312.34067,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2022,48810.9959,20022,0.416654619,4.471120717,15,-82.6813,99.9333,0.0185,0.052852001,0.447112072,6,4471.120717,SK-Fraser_Lat,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Red,Red,NA,Red,Red,Amber,Red,Amber,4471.120717,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-11,Sockeye,Harrison_US_L,Abs_Abd,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-Fraser_Lat,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,1995,12277.99228,12277.99228,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,1996,10231.66023,10231.66023,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,1997,8185.328185,8185.328185,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,1998,10913.77091,10913.77091,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,1999,13642.21364,13642.21364,10.88475738,10.88914669,NA,NA,NA,NA,4.527581353,1.088914669,4,10889.14669,SK-L Skeena LT,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,NA,NA,NA,NA,Green,Green,Green,Green,10889.14669,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2000,2500,2500,7.917376246,7.920568952,NA,NA,NA,NA,3.293281035,0.792056895,4,7920.568952,SK-L Skeena LT,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Green,Amber,NA,NA,NA,NA,Green,Amber,Green,Amber,7920.568952,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2001,7500,7500,7.440537579,7.443537998,NA,NA,NA,NA,3.094937077,0.7443538,4,7443.537998,SK-L Skeena LT,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Green,Amber,NA,NA,NA,NA,Green,Amber,Green,Amber,7443.537998,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2002,6518.518519,6518.518519,7.109300569,7.112167416,NA,NA,NA,NA,2.957157019,0.711216742,4,7112.167416,SK-L Skeena LT,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Green,Amber,NA,NA,NA,NA,Green,Amber,Green,Amber,7112.167416,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2003,8333.333333,8333.333333,6.735900448,6.73861672,215,NA,NA,0.875,2.801838956,0.673861672,5,6738.61672,SK-L Skeena LT,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Green,Amber,Green,NA,NA,Green,Green,Amber,Green,Amber,6738.61672,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2018,2343.53145,2343.53145,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2019,280,280,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2020,290,290,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2021,300,300,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SK-L Skeena LT,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEL-20-05,Sockeye,Johnston,Abs_Abd,2022,184,184,0.401881564,0.402043624,NA,NA,NA,NA,0.167165092,0.040204362,4,402.0436236,SK-L Skeena LT,Red,Node3,Data Type is AbsAbd AND AbsLBM < 1.5,5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,402.0436236,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,1995,1021.28,682,0.582230145,2.88669706,62,-47.5116,91.2333,0.2326,0.161828516,0.288669706,6,2886.69706,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Amber,Red,NA,Red,Red,Amber,Red,Amber,2886.69706,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,1996,39612.5184,21381,0.862533211,4.276439659,81,-33.5827,64.5333,0.3864,0.23973762,0.427643966,6,4276.439659,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Red,NA,Amber,Red,Amber,Red,Amber,4276.439659,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,1997,5024.2878,2367,0.862014103,4.273865925,98,-0.4761,21.4333,0.5556,0.239593336,0.427386592,6,4273.865925,SK-Fraser_Esum,Red,Node23,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,Red,Amber,Green,Green,NA,Green,Red,Amber,Red,Amber,4273.865925,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,1998,6746.6854,3585,1.227379993,6.085350006,123,69.5297,2.5667,0.6304,0.341145308,0.608535001,6,6085.350006,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,6085.350006,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,1999,6676.1114,3499,1.962563542,9.73039004,160,192.7269,0.2333,0.7447,0.545486604,0.973039004,6,9730.39004,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,9730.39004,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2000,57395.6136,27668,2.153204551,10.67558816,191,408.9831,0,0.7917,0.598474502,1.067558816,6,10675.58816,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,10675.58816,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2001,30015.1528,16025,3.366292128,16.69007637,259,792.2372,0,0.9592,0.935647291,1.669007637,6,16690.07637,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,16690.07637,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2002,17755.4754,8402,4.287580262,21.25782294,335,1269.9404,0,0.96,1.191715604,2.125782294,6,21257.82294,SK-Fraser_Esum,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,Green,Green,Green,Green,Green,21257.82294,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2003,9458.684,4890,4.677771983,23.19239349,400,1502.6493,0,0.9608,1.300167815,2.319239349,6,23192.39349,SK-Fraser_Esum,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,Green,Green,Green,Green,Green,23192.39349,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2004,5580.1395,3244,2.612044892,12.95051857,415,1026.607,0,0.9615,0.72600732,1.295051857,6,12950.51857,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,12950.51857,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2005,26400.4424,16967,2.529579297,12.54165415,384,672.8555,0,0.9623,0.703086341,1.254165415,6,12541.65415,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,12541.65415,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2006,5977.6539,3442,1.926850027,9.553322435,320,359.5683,0,0.9444,0.535560177,0.955332243,6,9553.322435,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,9553.322435,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2007,13813.3272,8064,2.118189491,10.5019835,269,182.3196,0.3,0.9091,0.588742208,1.05019835,6,10501.9835,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,10501.9835,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2008,7285.2406,3562,2.264198612,11.22589672,261,99.6094,1.3,0.875,0.629324853,1.122589672,6,11225.89672,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Green,NA,Green,Amber,Green,Amber,Green,11225.89672,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2009,11098.2984,6039,1.823164342,9.039248806,237,14.2467,11.3667,0.8772,0.50674116,0.903924881,6,9039.248806,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,9039.248806,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2010,4607.1,2389,1.70824452,8.469476332,223,-29.6467,59.1,0.8621,0.47479966,0.846947633,6,8469.476332,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Red,NA,Green,Amber,Amber,Amber,Amber,8469.476332,Amber,Amber,A,A,High,High,High,Amber,Amber,NotRed,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2011,8054.4556,4430,1.492741165,7.401010696,196,-50.6406,95.4,0.7966,0.414901373,0.74010107,6,7401.010696,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Red,NA,Green,Amber,Amber,Amber,Amber,7401.010696,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2012,3217.9651,1710,1.216939162,6.033584363,165,-66.1144,99.9,0.7167,0.338243321,0.603358436,6,6033.584363,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Red,NA,Green,Amber,Amber,Amber,Amber,6033.584363,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2013,15834.4032,9045,1.330010877,6.594193926,151,-68.4031,99.9333,0.6557,0.369671147,0.659419393,6,6594.193926,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Red,NA,Green,Amber,Amber,Amber,Amber,6594.193926,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2014,16656.1734,9471,1.833969425,9.092820411,154,-58.88,99.8,0.6613,0.509744389,0.909282041,6,9092.820411,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Red,NA,Green,Amber,Amber,Amber,Amber,9092.820411,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2015,15591.6448,8794,2.163246583,10.72537656,169,-37.2051,80.5,0.7619,0.601265644,1.072537656,6,10725.37656,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Red,NA,Green,Amber,Green,Amber,Green,10725.37656,Amber,Amber,A,A,High,High,Moderate,Amber,Amber,NotRed,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2016,6662.6166,3753,2.594907609,12.86555193,204,-16.6401,34.4,0.8281,0.721244081,1.286555193,6,12865.55193,SK-Fraser_Esum,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Amber,NA,Green,Amber,Green,Amber,Green,12865.55193,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2017,3933.436,2269,1.831953714,9.082826516,221,-1.466,13.8333,0.8615,0.50918413,0.908282652,6,9082.826516,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,9082.826516,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CU-2,Sockeye,Kamloops_ES,Abs_Abd,2018,3361.484,1756,1.227873002,6.087794345,199,-13.777,29.1333,0.8333,0.341282338,0.608779435,6,6087.794345,SK-Fraser_Esum,Amber,Node22,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,Amber,Amber,Green,Green,NA,Green,Amber,Amber,Amber,Amber,6087.794345,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
